X,Date,Feature_Name,Animal.Equivalent.Grazing.Days,AACO_ID,Property_Name,Feature_Type,Area_Ha,AEGD_p_Ha
3966,2016-01-15,R & D 4,4765.39533553975,EVAPDK0050,Eva Downs,NA,NA,NA
3967,2016-01-15,R & D 6,2953.80051475606,EVAPDK0054,Eva Downs,NA,NA,NA
3968,2016-01-15,R & D 7,3114.19864940199,EVAPDK0055,Eva Downs,NA,NA,NA
3969,2016-01-15,R & D 8,3181.13455237845,EVAPDK0056,Eva Downs,NA,NA,NA
3970,2016-01-15,R & D 9,157.226017832918,EVAPDK0080,Eva Downs,NA,NA,NA
3972,2016-01-15,Surveyor,18328.6712137624,EVAPDK0065,Eva Downs,NA,NA,NA
3974,2016-01-15,Tims,1458.00822073896,EVAPDK0070,Eva Downs,NA,NA,NA
3977,2016-01-15,West Shannon,32223.7507901895,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.7341757248558021
3978,2016-01-15,Frostys,569.096674863199,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.0311062019746732
3979,2016-01-15,Kings,91.533841269903,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.03618467573119507
3980,2016-01-15,No 1,9312.04663134945,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.8350705108548266
3985,2016-01-15,No 19,39908.2779621086,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.982515651278214
3986,2016-01-15,No 2,41990.7088899843,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.784434625095905
3987,2016-01-15,No 20,3.64641735111163,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,6.006535191058156e-4
3992,2016-01-15,No 5,13812.3192616009,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.9990683144982279
3993,2016-01-15,No 6,571.476364285737,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.019838128212919894
3998,2016-01-15,North Pettys,11367.7047038002,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6845849778714683
3999,2016-01-15,Pickerings,48697.9482564911,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.5075205305857258
4000,2016-01-15,Princes,2222.23521628742,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,1.494974817041326
4001,2016-01-15,Rocky Creek,9157.36448181389,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,1.2191467087296441
4002,2016-01-15,Rushalong,33403.8051267677,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.574094168493132
4003,2016-01-15,Sinkhole,3991.2425203915,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.17865422237502576
4005,2016-01-15,South Pettys,17975.4100816138,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2660977455602225
4006,2016-01-15,Tarrabool,274835.924021093,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.232327945974643
4007,2016-01-15,West Bluebush,19917.3015674311,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.8466181510037142
4008,2016-01-15,West Railway,23814.9549488085,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.8135987557982387
4010,2016-02-15,Adder,585.763113373478,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.03396478372170769
4011,2016-02-15,Aerodrome,331.202007078207,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.10526847974363433
4014,2016-02-15,Big Shipper,107.895877480204,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.058428214205369755
4015,2016-02-15,Boundary,16766.0210368135,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.4655177238450519
4016,2016-02-15,Channel,16964.0931308979,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,1.7249661273277002
4017,2016-02-15,Cols,503.03028105724,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.0905652662705632
4018,2016-02-15,Coulthards,5022.88643314877,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.2534993304372001
4019,2016-02-15,East Bluebush,45566.3874960487,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1255573271031756
4020,2016-02-15,East Railway,11995.8382714194,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.8572883189975536
4021,2016-02-15,A,11743.7287103979,EVAPDK0001,Eva Downs,NA,NA,NA
4023,2016-02-15,Airstrip,2883.23454017316,EVAPDK0003,Eva Downs,NA,NA,NA
4024,2016-02-15,Bestys,31.7438291937185,EVAPDK0079,Eva Downs,NA,NA,NA
4025,2016-02-15,Bluebush,6168.43500038926,EVAPDK0004,Eva Downs,NA,NA,NA
4026,2016-02-15,Boomerang,48963.0290483462,EVAPDK0074,Eva Downs,NA,NA,NA
4027,2016-02-15,Bradys,3224.09430684544,EVAPDK0075,Eva Downs,NA,NA,NA
4028,2016-02-15,Broad Creek,7599.96469618715,EVAPDK0005,Eva Downs,NA,NA,NA
4029,2016-02-15,Broken Dam,2149.50790027145,EVAPDK0006,Eva Downs,NA,NA,NA
4030,2016-02-15,C,60.4264097650804,EVAPDK0007,Eva Downs,NA,NA,NA
4031,2016-02-15,Calys,6717.00531678855,EVAPDK0008,Eva Downs,NA,NA,NA
4032,2016-02-15,Chambers,23215.4538363268,EVAPDK0010,Eva Downs,NA,NA,NA
4034,2016-02-15,Dump,221.277781623938,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,0.708134221786796
4034,2016-02-15,Dump,221.277781623938,EVAPDK0017,Eva Downs,NA,NA,NA
4035,2016-02-15,E,11748.1838124365,EVAPDK0018,Eva Downs,NA,NA,NA
4036,2016-02-15,Edens,131.196780074557,EVAPDK0020,Eva Downs,NA,NA,NA
4037,2016-02-15,Fathers,28146.5009013237,EVAPDK0027,Eva Downs,NA,NA,NA
4038,2016-02-15,G,1134.39540999234,EVAPDK0029,Eva Downs,NA,NA,NA
4039,2016-02-15,Grandfathers,3974.87883220646,EVAPDK0030,Eva Downs,NA,NA,NA
4040,2016-02-15,L,74327.4470480416,EVAPDK0038,Eva Downs,NA,NA,NA
4041,2016-02-15,No 35,489.923825662566,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.06803873890206814
4042,2016-02-15,Nobles,21114.8925272204,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.8338059189749131
4047,2016-02-15,Peters,6359.5046141837,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.7041549055720819
4048,2016-02-15,R & D 1,3454.61963913533,EVAPDK0047,Eva Downs,NA,NA,NA
4049,2016-02-15,R & D 10,671.558292999544,EVAPDK0081,Eva Downs,NA,NA,NA
4050,2016-02-15,R & D 11,611.50298888854,EVAPDK0082,Eva Downs,NA,NA,NA
4051,2016-02-15,R & D 2,3503.53889413645,EVAPDK0048,Eva Downs,NA,NA,NA
4052,2016-02-15,R & D 3,3558.7224745208,EVAPDK0049,Eva Downs,NA,NA,NA
4053,2016-02-15,R & D 4,2871.22446896115,EVAPDK0050,Eva Downs,NA,NA,NA
4054,2016-02-15,R & D 6,2763.99119848356,EVAPDK0054,Eva Downs,NA,NA,NA
4055,2016-02-15,R & D 7,3429.98378344414,EVAPDK0055,Eva Downs,NA,NA,NA
4056,2016-02-15,R & D 8,2978.50324783711,EVAPDK0056,Eva Downs,NA,NA,NA
4057,2016-02-15,R & D 9,642.73696022734,EVAPDK0080,Eva Downs,NA,NA,NA
4059,2016-02-15,Surveyor,17641.0602893841,EVAPDK0065,Eva Downs,NA,NA,NA
4060,2016-02-15,Tims,2683.49850204042,EVAPDK0070,Eva Downs,NA,NA,NA
4063,2016-02-15,West Shannon,30171.9501983749,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.6874281504792753
4064,2016-02-15,Frostys,1957.81120455308,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.10701181969082081
4065,2016-02-15,Kings,86.7988676081275,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.0343128708973753
4066,2016-02-15,No 1,22717.1368714086,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,2.0371903023446425
4071,2016-02-15,No 19,24918.6566339913,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.2378791896914327
4072,2016-02-15,No 2,39416.6151838861,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.6750460946608143
4073,2016-02-15,No 20,63.4876583874372,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.010457959624006457
4077,2016-02-15,No 5,13011.523244301,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.9411453898895495
4078,2016-02-15,No 6,537.41228467585,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.01865563385096905
4082,2016-02-15,North Pettys,11046.9560505477,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6652688788514295
4083,2016-02-15,Pickerings,42921.1062652469,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.3286894254664348
4084,2016-02-15,Princes,1045.32692871933,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,0.7032277333005913
4085,2016-02-15,Rocky Creek,54.3924427354786,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.00724142493972122
4086,2016-02-15,Rushalong,22877.6898966673,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.0780699419803759
4087,2016-02-15,Sinkhole,17629.2932460475,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.7891145826901471
4089,2016-02-15,South Pettys,16822.8372906264,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.1849162979249432
4090,2016-02-15,Tarrabool,277944.630317923,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.2688892444106497
4091,2016-02-15,West Bluebush,21491.6556380707,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.9135386988398527
4092,2016-02-15,West Railway,22351.9844991881,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.7636187772452959
4094,2016-03-15,Adder,471.64926989095,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.02734802700717956
4095,2016-03-15,Aerodrome,356.938050942088,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.11344836438885787
4098,2016-03-15,Big Shipper,116.206260288397,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.0629284864881065
4099,2016-03-15,Boundary,18055.3137127667,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.578214783194092
4100,2016-03-15,Channel,18187.4677291621,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,1.8493629770004525
4101,2016-03-15,Cols,473.636617797685,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.08527324899046242
4102,2016-03-15,Coulthards,5370.33391469602,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.27103460723602363
4103,2016-03-15,East Bluebush,48776.9596123914,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.204863218316431
4104,2016-03-15,East Railway,12836.321210304,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.917353834180366
4105,2016-03-15,A,12541.2216355868,EVAPDK0001,Eva Downs,NA,NA,NA
4107,2016-03-15,Airstrip,3084.70281645817,EVAPDK0003,Eva Downs,NA,NA,NA
4108,2016-03-15,Bestys,34.3716908362189,EVAPDK0079,Eva Downs,NA,NA,NA
4109,2016-03-15,Bluebush,6599.14879048834,EVAPDK0004,Eva Downs,NA,NA,NA
4110,2016-03-15,Boomerang,52417.6246363879,EVAPDK0074,Eva Downs,NA,NA,NA
4111,2016-03-15,Bradys,3452.30400669468,EVAPDK0075,Eva Downs,NA,NA,NA
4112,2016-03-15,Broad Creek,8136.57751134305,EVAPDK0005,Eva Downs,NA,NA,NA
4113,2016-03-15,Broken Dam,2312.5911697549,EVAPDK0006,Eva Downs,NA,NA,NA
4114,2016-03-15,C,41.4235060140513,EVAPDK0007,Eva Downs,NA,NA,NA
4115,2016-03-15,Calys,7186.55419322698,EVAPDK0008,Eva Downs,NA,NA,NA
4116,2016-03-15,Chambers,24853.253176021,EVAPDK0010,Eva Downs,NA,NA,NA
4118,2016-03-15,Dump,237.943550380242,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,0.7614680951748655
4118,2016-03-15,Dump,237.943550380242,EVAPDK0017,Eva Downs,NA,NA,NA
4119,2016-03-15,E,12508.0334870246,EVAPDK0018,Eva Downs,NA,NA,NA
4120,2016-03-15,Edens,141.850492604789,EVAPDK0020,Eva Downs,NA,NA,NA
4121,2016-03-15,Fathers,30097.2879446717,EVAPDK0027,Eva Downs,NA,NA,NA
4122,2016-03-15,G,1222.1581829067,EVAPDK0029,Eva Downs,NA,NA,NA
4123,2016-03-15,Grandfathers,4273.37083927729,EVAPDK0030,Eva Downs,NA,NA,NA
4124,2016-03-15,L,80737.9918010942,EVAPDK0038,Eva Downs,NA,NA,NA
4125,2016-03-15,No 35,523.81559718541,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.07274549793844036
4126,2016-03-15,Nobles,22592.3464889763,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.892149093430425
4131,2016-03-15,Peters,6803.15389953533,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.7532778859905807
4132,2016-03-15,R & D 1,4407.9472896379,EVAPDK0047,Eva Downs,NA,NA,NA
4133,2016-03-15,R & D 10,1511.22433186851,EVAPDK0081,Eva Downs,NA,NA,NA
4134,2016-03-15,R & D 11,1439.45680096008,EVAPDK0082,Eva Downs,NA,NA,NA
4135,2016-03-15,R & D 2,4476.85532054048,EVAPDK0048,Eva Downs,NA,NA,NA
4136,2016-03-15,R & D 3,4581.27827441211,EVAPDK0049,Eva Downs,NA,NA,NA
4137,2016-03-15,R & D 4,3127.12375119388,EVAPDK0050,Eva Downs,NA,NA,NA
4138,2016-03-15,R & D 6,2955.36895030531,EVAPDK0054,Eva Downs,NA,NA,NA
4139,2016-03-15,R & D 7,4329.62769895536,EVAPDK0055,Eva Downs,NA,NA,NA
4140,2016-03-15,R & D 8,3186.5164987239,EVAPDK0056,Eva Downs,NA,NA,NA
4141,2016-03-15,R & D 9,1503.34755779549,EVAPDK0080,Eva Downs,NA,NA,NA
4143,2016-03-15,Surveyor,18870.7351105976,EVAPDK0065,Eva Downs,NA,NA,NA
4144,2016-03-15,Tims,2876.66275870043,EVAPDK0070,Eva Downs,NA,NA,NA
4147,2016-03-15,West Shannon,32279.8947022831,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.7354548899544259
4148,2016-03-15,Frostys,2066.20212360097,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.11293634880695841
4149,2016-03-15,Kings,93.9979485129433,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.037158773620230345
4150,2016-03-15,No 1,24392.4566788084,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,2.1874268961671786
4155,2016-03-15,No 19,26818.7670393192,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.3322705994459645
4156,2016-03-15,No 2,42243.2392654268,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.7951661406558992
4157,2016-03-15,No 20,68.7433816724379,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.011323704924834314
4161,2016-03-15,No 5,14000.0570969886,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,1.0126477083144256
4162,2016-03-15,No 6,558.532136990038,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.019388784623653163
4166,2016-03-15,North Pettys,11815.9690699214,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.7115803176658828
4167,2016-03-15,Pickerings,46413.8830974023,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.4368137504481673
4168,2016-03-15,Princes,1126.65363298871,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,0.7579390320616695
4169,2016-03-15,Rocky Creek,30.9544955960448,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.004121062506712536
4170,2016-03-15,Rushalong,24526.9096777829,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.1557864545203589
4171,2016-03-15,Sinkhole,19090.4739807069,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.8545193047951668
4173,2016-03-15,South Pettys,17990.1906530679,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2671388148938934
4174,2016-03-15,Tarrabool,265930.172951715,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.1275879700636526
4175,2016-03-15,West Bluebush,23269.6755207766,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.9891164019964787
4176,2016-03-15,West Railway,23989.5959797211,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.8195650793024082
4178,2016-04-15,Adder,453.671587712332,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.026305612295372604
4179,2016-04-15,Aerodrome,348.184956442115,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.11066630108195602
4184,2016-04-15,Big Shipper,999.936557935235,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.5414897099246387
4185,2016-04-15,Boundary,17489.8638189879,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.5287888138803478
4186,2016-04-15,Channel,20335.8923045719,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,2.067822024065596
4187,2016-04-15,Cols,448.78231076876,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.080798494649006
4188,2016-04-15,Coulthards,5460.0781490657,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.27556389604756687
4189,2016-04-15,Dobbos,6.82201292869622,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.013903181154104957
4190,2016-04-15,East Bluebush,47106.3308336596,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1635962106359545
4191,2016-04-15,East Railway,12327.21563035,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.8809703604325662
4192,2016-04-15,A,11952.9275974357,EVAPDK0001,Eva Downs,NA,NA,NA
4194,2016-04-15,Airstrip,2987.6064178657098,EVAPDK0003,Eva Downs,NA,NA,NA
4195,2016-04-15,Bestys,33.682600979164,EVAPDK0079,Eva Downs,NA,NA,NA
4196,2016-04-15,Bluebush,5594.39791770579,EVAPDK0004,Eva Downs,NA,NA,NA
4197,2016-04-15,Boomerang,50639.8166473077,EVAPDK0074,Eva Downs,NA,NA,NA
4198,2016-04-15,Bradys,3947.42044046299,EVAPDK0075,Eva Downs,NA,NA,NA
4199,2016-04-15,Broad Creek,7866.47002535331,EVAPDK0005,Eva Downs,NA,NA,NA
4200,2016-04-15,Broken Dam,1956.01113961076,EVAPDK0006,Eva Downs,NA,NA,NA
4201,2016-04-15,C,1980.8682683592,EVAPDK0007,Eva Downs,NA,NA,NA
4202,2016-04-15,Calys,6960.536749808,EVAPDK0008,Eva Downs,NA,NA,NA
4203,2016-04-15,Chambers,21292.8439450133,EVAPDK0010,Eva Downs,NA,NA,NA
4205,2016-04-15,Dump,475.467612920477,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,1.5215937433451003
4205,2016-04-15,Dump,475.467612920477,EVAPDK0017,Eva Downs,NA,NA,NA
4206,2016-04-15,E,12196.7474415885,EVAPDK0018,Eva Downs,NA,NA,NA
4207,2016-04-15,Edens,138.807506853562,EVAPDK0020,Eva Downs,NA,NA,NA
4208,2016-04-15,Fathers,28788.6655158048,EVAPDK0027,Eva Downs,NA,NA,NA
4209,2016-04-15,G,1191.63650082516,EVAPDK0029,Eva Downs,NA,NA,NA
4210,2016-04-15,Grandfathers,4110.82070547263,EVAPDK0030,Eva Downs,NA,NA,NA
4211,2016-04-15,L,79511.8707757839,EVAPDK0038,Eva Downs,NA,NA,NA
4213,2016-04-15,No 35,4761.13935123231,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.6612087435363301
4214,2016-04-15,Nobles,26445.7887629439,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.0443176622412889
4219,2016-04-15,Peters,6196.26599330431,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.6860803411768175
4220,2016-04-15,R & D 1,4310.65801084792,EVAPDK0047,Eva Downs,NA,NA,NA
4221,2016-04-15,R & D 10,1508.163598872,EVAPDK0081,Eva Downs,NA,NA,NA
4222,2016-04-15,R & D 11,1440.95626663712,EVAPDK0082,Eva Downs,NA,NA,NA
4223,2016-04-15,R & D 2,4363.86871908932,EVAPDK0048,Eva Downs,NA,NA,NA
4224,2016-04-15,R & D 3,4489.60877683816,EVAPDK0049,Eva Downs,NA,NA,NA
4225,2016-04-15,R & D 4,3082.90136257805,EVAPDK0050,Eva Downs,NA,NA,NA
4226,2016-04-15,R & D 6,2848.5175719347,EVAPDK0054,Eva Downs,NA,NA,NA
4227,2016-04-15,R & D 7,4234.38308323879,EVAPDK0055,Eva Downs,NA,NA,NA
4228,2016-04-15,R & D 8,3086.1155874891,EVAPDK0056,Eva Downs,NA,NA,NA
4229,2016-04-15,R & D 9,1498.43158296601,EVAPDK0080,Eva Downs,NA,NA,NA
4231,2016-04-15,Surveyor,18195.1070815638,EVAPDK0065,Eva Downs,NA,NA,NA
4232,2016-04-15,Tims,2606.54039644435,EVAPDK0070,Eva Downs,NA,NA,NA
4235,2016-04-15,West Shannon,19200.8397124776,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.43746584640420166
4236,2016-04-15,Frostys,2009.73532347213,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.10984993525500183
4237,2016-04-15,Kings,510.677246564208,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.2018782377518483
4238,2016-04-15,No 1,15496.2025760301,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,1.3896431486834255
4243,2016-04-15,No 19,25556.4887445384,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.2695646496165152
4244,2016-04-15,No 2,31474.0873986064,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.337520914317409
4245,2016-04-15,No 20,13927.6190792874,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,2.294217202040506
4249,2016-04-15,No 5,13506.2726769694,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.976931449597069
4250,2016-04-15,No 6,522.389008675723,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.01813411853713608
4254,2016-04-15,North Pettys,14251.0525544545,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.8582257150271451
4255,2016-04-15,Pickerings,44019.5536236679,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.3626935674041107
4256,2016-04-15,Princes,2803.29272259015,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,1.8858723839634501
4257,2016-04-15,Rocky Creek,29.4714264101576,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.003923617169641646
4258,2016-04-15,Rushalong,26642.4645818393,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.2554781700289523
4259,2016-04-15,Sinkhole,18705.77502008,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.8372995810354243
4261,2016-04-15,South Pettys,12699.6137041844,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,0.8944971050646557
4262,2016-04-15,Tarrabool,259964.776968899,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.057429324636422
4263,2016-04-15,West Bluebush,22691.9115596249,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.964557580368418
4264,2016-04-15,West Railway,22937.7069502266,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.7836290211627155
4266,2016-05-15,Adder,496.101021268868,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.028765832990873232
4267,2016-05-15,Aerodrome,362.55246289505,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.11523283609588844
4272,2016-05-15,Big Shipper,1718.1350670848,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.930411486312871
4273,2016-05-15,Boundary,21999.9768713943,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.9230177487202567
4274,2016-05-15,Channel,30294.8550372825,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,3.080482898106401
4275,2016-05-15,Cols,454.426331860999,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.08181464077838213
4276,2016-05-15,Coulthards,5963.91672657603,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.3009920524964939
4277,2016-05-15,Dobbos,63.4347826619443,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.12927933207374318
4278,2016-05-15,East Bluebush,48356.6378134766,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.194480646721288
4279,2016-05-15,East Railway,12574.2142816735,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.8986222371748767
4280,2016-05-15,A,11698.8862402931,EVAPDK0001,Eva Downs,NA,NA,NA
4282,2016-05-15,Airstrip,3089.5134884402,EVAPDK0003,Eva Downs,NA,NA,NA
4283,2016-05-15,Bestys,35.2263241761125,EVAPDK0079,Eva Downs,NA,NA,NA
4284,2016-05-15,Bluebush,7344.89103917432,EVAPDK0004,Eva Downs,NA,NA,NA
4285,2016-05-15,Boomerang,50670.9184728751,EVAPDK0074,Eva Downs,NA,NA,NA
4286,2016-05-15,Bradys,4333.26301753976,EVAPDK0075,Eva Downs,NA,NA,NA
4287,2016-05-15,Broad Creek,8129.06420923262,EVAPDK0005,Eva Downs,NA,NA,NA
4288,2016-05-15,Broken Dam,3217.71326157728,EVAPDK0006,Eva Downs,NA,NA,NA
4289,2016-05-15,C,2813.31032298244,EVAPDK0007,Eva Downs,NA,NA,NA
4290,2016-05-15,Calys,6936.59552001607,EVAPDK0008,Eva Downs,NA,NA,NA
4291,2016-05-15,Chambers,28027.7868053756,EVAPDK0010,Eva Downs,NA,NA,NA
4293,2016-05-15,Dump,408.437120747906,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,1.307082439669438
4293,2016-05-15,Dump,408.437120747906,EVAPDK0017,Eva Downs,NA,NA,NA
4294,2016-05-15,E,12199.3198590412,EVAPDK0018,Eva Downs,NA,NA,NA
4295,2016-05-15,Edens,144.968621520522,EVAPDK0020,Eva Downs,NA,NA,NA
4296,2016-05-15,Fathers,24655.3332920217,EVAPDK0027,Eva Downs,NA,NA,NA
4297,2016-05-15,G,512.848473344694,EVAPDK0029,Eva Downs,NA,NA,NA
4298,2016-05-15,Grandfathers,3755.031751332,EVAPDK0030,Eva Downs,NA,NA,NA
4299,2016-05-15,L,83185.1397169986,EVAPDK0038,Eva Downs,NA,NA,NA
4301,2016-05-15,No 35,9543.26948746594,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,1.3253326066591034
4302,2016-05-15,Nobles,28910.5070065939,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.1416469125565099
4307,2016-05-15,Peters,5864.29150709735,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.6493225310690868
4308,2016-05-15,R & D 1,4407.67389976246,EVAPDK0047,Eva Downs,NA,NA,NA
4309,2016-05-15,R & D 10,1571.16106008086,EVAPDK0081,Eva Downs,NA,NA,NA
4310,2016-05-15,R & D 11,1522.83140756479,EVAPDK0082,Eva Downs,NA,NA,NA
4311,2016-05-15,R & D 2,4449.73145721408,EVAPDK0048,Eva Downs,NA,NA,NA
4312,2016-05-15,R & D 3,4603.92185333321,EVAPDK0049,Eva Downs,NA,NA,NA
4313,2016-05-15,R & D 4,3048.0950872292,EVAPDK0050,Eva Downs,NA,NA,NA
4314,2016-05-15,R & D 6,2849.12731829394,EVAPDK0054,Eva Downs,NA,NA,NA
4315,2016-05-15,R & D 7,4391.38693925458,EVAPDK0055,Eva Downs,NA,NA,NA
4316,2016-05-15,R & D 8,4419.74642036814,EVAPDK0056,Eva Downs,NA,NA,NA
4317,2016-05-15,R & D 9,1546.54071220298,EVAPDK0080,Eva Downs,NA,NA,NA
